dip,Género,Provincia,Ciudad,Colegio,Administración del Colegio,Edad,Provincia_LE,Ciudad_LE,Género_FEMENINO,Género_MASCULINO,Género_NO RESPONDE,Administración del Colegio_CEMA,Administración del Colegio_CONVENIO,Administración del Colegio_FISCAL,Administración del Colegio_OTRO,Administración del Colegio_PRIVADA,Edad_std
5812470,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA SAGRADOS CORAZONES,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
5815747,FEMENINO,ARCE,BERMEJO,OCHO DE SEPTIEMBRE,FISCAL,36,5,8,1,0,0,0,0,1,0,0,0.07542729151836416
5869302,MASCULINO,CHIQUITOS,ROBORAA,MARISTA SS.CC.,CONVENIO,40,14,61,0,1,0,0,1,0,0,0,0.6234127695695142
5921009,FEMENINO,OTRO,COCHABAMBA,DEL SAGRADO CORAZON,PRIVADA,34,38,23,1,0,0,0,0,0,0,1,-0.19856544750721086
5940158,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA HOLANDA,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5940420,MASCULINO,MURILLO,LA PAZ,EBEN EZER,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
5940693,MASCULINO,MURILLO,LA PAZ,SIMON RODRIGUEZ CARREAAO,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
5941581,FEMENINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,30,32,44,1,0,0,0,0,0,0,1,-0.7465509255583609
5941888,MASCULINO,MURILLO,LA PAZ,BOLIVIANO NORUEGO,CONVENIO,40,32,44,0,1,0,0,1,0,0,0,0.6234127695695142
5942886,FEMENINO,MURILLO,EL ALTO,LUIS ESDPINAL CAMPS,FISCAL,32,32,32,1,0,0,0,0,1,0,0,-0.4725581865327859
5943320,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
5944080,MASCULINO,MURILLO,LA PAZ,DON BOSCO EL PRADO,CONVENIO,30,32,44,0,1,0,0,1,0,0,0,-0.7465509255583609
5945823,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
5946481,FEMENINO,MURILLO,LA PAZ,NACIONAL MIXTO DAVID PINILLA,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
5946959,MASCULINO,MURILLO,LA PAZ,HUGA DAVILA A,FISCAL,32,32,44,0,1,0,0,0,1,0,0,-0.4725581865327859
5949163,FEMENINO,LARECAJA,LA PAZ,U. E. RVDO. PADRE GOTARDO KAISER,CONVENIO,37,26,44,1,0,0,0,1,0,0,0,0.21242366103115168
5949756,MASCULINO,MURILLO,LA PAZ,JERUSALEM,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
5949757,FEMENINO,MURILLO,LA PAZ,INSTITUTO EDUCATIVO SAN JORGE 1,PRIVADA,28,32,44,1,0,0,0,0,0,0,1,-1.0205436645839359
5953546,MASCULINO,MURILLO,LA PAZ,SAN IGNACIO,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
5954085,MASCULINO,MURILLO,LA PAZ,CUMBRE,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
5954689,FEMENINO,MURILLO,LA PAZ,"SAGRADOS CORAZONES ""B""",CEMA,43,32,44,1,0,0,1,0,0,0,0,1.0344018781078768
5954898,MASCULINO,MURILLO,LA PAZ,AVE MARIA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
5955356,FEMENINO,MURILLO,LA PAZ,NUESTRA SENORA DE ITATI,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
5955584,MASCULINO,INGAVI,VILLA PUSUMA,TOPATER,FISCAL,38,22,79,0,1,0,0,0,1,0,0,0.3494200305439392
5956301,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,36,32,44,1,0,0,0,0,1,0,0,0.07542729151836416
5957124,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
5957150,MASCULINO,MURILLO,LA PAZ,U.E.E. LA PAZ,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
5959011,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,40,32,44,1,0,0,0,0,1,0,0,0.6234127695695142
5959226,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
5959228,MASCULINO,MURILLO,LA PAZ,DON BOSCO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
5959284,MASCULINO,MURILLO,LA PAZ,DON BOSCO,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5959438,FEMENINO,MURILLO,LA PAZ,SANTO TOMAS,FISCAL,38,32,44,1,0,0,0,0,1,0,0,0.3494200305439392
5959698,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
5959764,FEMENINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA CARLOS PALENQUE AVILES,FISCAL,34,32,32,1,0,0,0,0,1,0,0,-0.19856544750721086
5960640,MASCULINO,MURILLO,LA PAZ,SAN FRANCISCO T.O.,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
5963109,MASCULINO,MURILLO,LA PAZ,LICEO A-26 ANTOFAGASTA -CHILE,FISCAL,34,32,44,0,1,0,0,0,1,0,0,-0.19856544750721086
5963144,FEMENINO,SUD YUNGAS,LA PAZ,NOC.6 DE JUNIO,FISCAL,40,47,44,1,0,0,0,0,1,0,0,0.6234127695695142
5964596,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
5964897,FEMENINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA SAN ANDRES,FISCAL,31,32,44,1,0,0,0,0,1,0,0,-0.6095545560455734
5965062,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,0,1,0,0,1,0,0,-2.664500098737386
5965192,MASCULINO,MURILLO,LA PAZ,LA SALLE,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
5965305,MASCULINO,MURILLO,LA PAZ,KURMI WASI,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
5965483,FEMENINO,MURILLO,LA PAZ,MONTESSORI,PRIVADA,30,32,44,1,0,0,0,0,0,0,1,-0.7465509255583609
5965508,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
5965981,MASCULINO,MURILLO,LA PAZ,AMOR DE DIOS,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
5966184,MASCULINO,MURILLO,LA PAZ,ESCUELA INDUSTRIAL PEDRO DOMINGO MURILLO,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
5966436,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
5966641,MASCULINO,MURILLO,LA PAZ,FELIPE SEGUNDO GUZMAN,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
5966755,FEMENINO,MURILLO,LA PAZ,LICEO LA PAZ,FISCAL,29,32,44,1,0,0,0,0,1,0,0,-0.8835472950711485
5966894,FEMENINO,MURILLO,LA PAZ,HERNANDO SILES REYES,FISCAL,33,32,44,1,0,0,0,0,1,0,0,-0.3355618170199984
5966902,MASCULINO,MURILLO,LA PAZ,SERGIO ALMARAZ DE FE Y ALEGRIA,FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
5967098,MASCULINO,MURILLO,LA PAZ,COLEGIO FRANCO BOLIVIANO,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
5967245,MASCULINO,MURILLO,LA PAZ,MAX VALDIVIA E.P.D.B,CONVENIO,32,32,44,0,1,0,0,1,0,0,0,-0.4725581865327859
5967724,MASCULINO,MURILLO,LA PAZ,LA SALLE,CONVENIO,32,32,44,0,1,0,0,1,0,0,0,-0.4725581865327859
5967752,MASCULINO,MURILLO,LA PAZ,IGNACIO CALDERON FE Y ALEGRIA,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5968081,MASCULINO,MURILLO,LA PAZ,SAN CARLOS,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
5968309,MASCULINO,MURILLO,LA PAZ,MARISCAL ANDRES DE SANTA CRUZ,FISCAL,45,32,44,0,1,0,0,0,1,0,0,1.3083946171334517
5968875,FEMENINO,MURILLO,LA PAZ,ALEMAN,CONVENIO,32,32,44,1,0,0,0,1,0,0,0,-0.4725581865327859
5968880,MASCULINO,MURILLO,LA PAZ,SAN CARLOS,CONVENIO,37,32,44,0,1,0,0,1,0,0,0,0.21242366103115168
5968961,FEMENINO,MURILLO,LA PAZ,LICEO LA PAZ,FISCAL,41,32,44,1,0,0,0,0,1,0,0,0.7604091390823018
5969096,MASCULINO,MURILLO,EL ALTO,LUIS ESPINAL CAMPS,FISCAL,40,32,32,0,1,0,0,0,1,0,0,0.6234127695695142
5970219,MASCULINO,MURILLO,LA PAZ,FRANZ TAMAYO,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
5970499,FEMENINO,MURILLO,LA PAZ,CENTRO EDUCATIVO KARL ALEXANDER,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
5970733,MASCULINO,LOS ANDES,LA PAZ,2 DE AGOSTO,FISCAL,48,28,44,0,1,0,0,0,1,0,0,1.7193837256718143
5971081,MASCULINO,MURILLO,LA PAZ,GERMAN BUSCH,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
5971458,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
5971504,MASCULINO,MURILLO,EL ALTO,DIVINO AMPARO,PRIVADA,34,32,32,0,1,0,0,0,0,0,1,-0.19856544750721086
5971669,MASCULINO,MURILLO,LA PAZ,18 DE MAYO,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5972120,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
5973474,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
5973745,MASCULINO,MURILLO,LA PAZ,CEDEIN,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
5974443,FEMENINO,MURILLO,LA PAZ,ALEMAN MARISCAL BRAUN,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
5974580,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA LUIS ERNST,CONVENIO,28,32,44,0,1,0,0,1,0,0,0,-1.0205436645839359
5976481,FEMENINO,OMASUYOS,LA PAZ,JACQUELINE KENNEDY,FISCAL,33,35,44,1,0,0,0,0,1,0,0,-0.3355618170199984
5976801,FEMENINO,OMASUYOS,OMASUYOS,HUMANISTICO TECNICO INDUSTRIAL ANCORAIMES,CONVENIO,36,35,49,1,0,0,0,1,0,0,0,0.07542729151836416
5977087,FEMENINO,MURILLO,LA PAZ,SANTA TERESA,PRIVADA,28,32,44,1,0,0,0,0,0,0,1,-1.0205436645839359
5977220,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
5977223,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA REPUBLICA DE COLOMBIA,FISCAL,42,32,44,0,1,0,0,0,1,0,0,0.8974055085950893
5977527,MASCULINO,MURILLO,EL ALTO,LUIS ESPINAL,FISCAL,33,32,32,0,1,0,0,0,1,0,0,-0.3355618170199984
5978006,FEMENINO,MURILLO,LA PAZ,ADELA ZAMUDIO,FISCAL,44,32,44,1,0,0,0,0,1,0,0,1.1713982476206644
5978162,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
5978247,FEMENINO,OTRO,TARIJA,LOS PINOS,PRIVADA,33,38,73,1,0,0,0,0,0,0,1,-0.3355618170199984
5978540,MASCULINO,MURILLO,LA PAZ,DON BOSCO,CONVENIO,35,32,44,0,1,0,0,1,0,0,0,-0.06156907799442335
5979099,FEMENINO,MURILLO,LA PAZ,INGLES CATOLICO,PRIVADA,32,32,44,1,0,0,0,0,0,0,1,-0.4725581865327859
5979610,MASCULINO,MURILLO,LA PAZ,TOPATER,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
5982016,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,1,0,0,0,0,1,0,0,2.2673692037229642
5982126,MASCULINO,MURILLO,EL ALTO,DESCONOCIDO,CEMA,39,32,32,0,1,0,1,0,0,0,0,0.4864164000567267
5985257,MASCULINO,MURILLO,LA PAZ,INSTITUTO DOMINGO SAVIO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
5985621,MASCULINO,MURILLO,LA PAZ,IGNACIO CALDERON,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
5985663,MASCULINO,MURILLO,EL ALTO,DON BOSCO,PRIVADA,38,32,32,0,1,0,0,0,0,0,1,0.3494200305439392
5985874,MASCULINO,MURILLO,LA PAZ,COLEGIO LA PAZ,PRIVADA,35,32,44,0,1,0,0,0,0,0,1,-0.06156907799442335
5987166,MASCULINO,OMASUYOS,CHIJIPINA GRANDE,ANTOFAGASTA,FISCAL,37,35,19,0,1,0,0,0,1,0,0,0.21242366103115168
5988116,FEMENINO,MURILLO,LA PAZ,CEDEIN,PRIVADA,27,32,44,1,0,0,0,0,0,0,1,-1.1575400340967235
5988617,FEMENINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,36,32,44,1,0,0,0,0,0,0,1,0.07542729151836416
5988694,FEMENINO,MURILLO,LA PAZ,JESUS OBRERO,CONVENIO,33,32,44,1,0,0,0,1,0,0,0,-0.3355618170199984
5988874,MASCULINO,MURILLO,LA PAZ,AMOR DE DIOS,PRIVADA,40,32,44,0,1,0,0,0,0,0,1,0.6234127695695142
5989519,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO,PRIVADA,36,32,44,0,1,0,0,0,0,0,1,0.07542729151836416
5989551,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
5989685,MASCULINO,VELASCO,SAN IGNACIO,SANTA ANA,PRIVADA,31,52,65,0,1,0,0,0,0,0,1,-0.6095545560455734
5989726,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
5990003,MASCULINO,OMASUYOS,ACHACACHI,JOSE ANTONIO PLANCARTE,FISCAL,35,35,0,0,1,0,0,0,1,0,0,-0.06156907799442335
5990502,MASCULINO,MURILLO,LA PAZ,GREGORIO REYNOLDS,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
5990575,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,29,32,44,0,1,0,0,0,0,0,1,-0.8835472950711485
5990760,MASCULINO,MURILLO,LA PAZ,SAN SIMON DE AYACUCHO,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5991485,MASCULINO,MURILLO,LA PAZ,SAN LUIS DE FE Y ALEGRIA,FISCAL,36,32,44,0,1,0,0,0,1,0,0,0.07542729151836416
5991596,MASCULINO,MURILLO,LA PAZ,AVE MARIA,FISCAL,30,32,44,0,1,0,0,0,1,0,0,-0.7465509255583609
5991689,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,32,32,44,0,1,0,0,0,0,0,1,-0.4725581865327859
5991722,MASCULINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,PRIVADA,31,32,44,0,1,0,0,0,0,0,1,-0.6095545560455734
5991940,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,1,0,0,0,0,1,0,0,-2.664500098737386
5992024,NO RESPONDE,MURILLO,LA PAZ,HOLANDA 1,FISCAL,30,32,44,0,0,1,0,0,1,0,0,-0.7465509255583609
5992506,NO RESPONDE,MURILLO,LA PAZ,SAN VICENTE DE PAUL,CONVENIO,34,32,44,0,0,1,0,1,0,0,0,-0.19856544750721086
5993022,FEMENINO,MURILLO,LA PAZ,SAN FRANCISCO DE LA TERCERA ORDEN,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
5993287,MASCULINO,MURILLO,LA PAZ,ANTONIO DIAZ VILLAMIL,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
5993511,MASCULINO,MURILLO,LA PAZ,ALFREDO VARGAS,FISCAL,41,32,44,0,1,0,0,0,1,0,0,0.7604091390823018
5994459,MASCULINO,NOR YUNGAS,LA PAZ,JUAN PABLO II,FISCAL,34,34,44,0,1,0,0,0,1,0,0,-0.19856544750721086
5994521,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
5995676,FEMENINO,MURILLO,LA PAZ,DORA SCHMIDT A,FISCAL,32,32,44,1,0,0,0,0,1,0,0,-0.4725581865327859
5995756,FEMENINO,MURILLO,LA PAZ,FRANCO BOLIVIANO,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
5997884,MASCULINO,MURILLO,LA PAZ,INSTITUTO AMERICANO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
5998033,FEMENINO,MURILLO,LA PAZ,INSTITUTO DE EDUCACION BANCARIA,PRIVADA,29,32,44,1,0,0,0,0,0,0,1,-0.8835472950711485
5998289,FEMENINO,MURILLO,LA PAZ,SAN ANTONIO DE PADUA,FISCAL,35,32,44,1,0,0,0,0,1,0,0,-0.06156907799442335
5999161,MASCULINO,MURILLO,EL ALTO,SAN,FISCAL,16,32,32,0,1,0,0,0,1,0,0,-2.664500098737386
5999667,FEMENINO,TOMAS FRIAS,POTOSI,SAN CALIXTO,PRIVADA,33,48,54,1,0,0,0,0,0,0,1,-0.3355618170199984
5999963,MASCULINO,MURILLO,LA PAZ,"SAGRADOS CORAZONES B""",FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6000335,MASCULINO,MURILLO,EL ALTO,"COLEGIO CATOLICO ""SAN AGUSTIN""",PRIVADA,32,32,32,0,1,0,0,0,0,0,1,-0.4725581865327859
6000884,MASCULINO,MURILLO,EL ALTO,ALMIRANTE MIGUEL GRAU,FISCAL,31,32,32,0,1,0,0,0,1,0,0,-0.6095545560455734
6001126,MASCULINO,MURILLO,EL ALTO,UNIDAD EDUCATIVA ADOLFO KOLPING,PRIVADA,33,32,32,0,1,0,0,0,0,0,1,-0.3355618170199984
6001340,MASCULINO,MURILLO,LA PAZ,ESCUELA INDUSTRIAL SUPERIOR PEDRO DOMINGO MURILLO,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6001551,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6002188,FEMENINO,OMASUYOS,CUYAHUANI,RAFAEL MENDOZA CASTELLON,FISCAL,29,35,30,1,0,0,0,0,1,0,0,-0.8835472950711485
6003103,MASCULINO,MURILLO,LA PAZ,LATINO AMERICANO,PRIVADA,43,32,44,0,1,0,0,0,0,0,1,1.0344018781078768
6003140,MASCULINO,MURILLO,LA PAZ,SAN LUIS DE GONZAGA,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6003298,MASCULINO,MURILLO,EL ALTO,ANDRES BELLO,FISCAL,40,32,32,0,1,0,0,0,1,0,0,0.6234127695695142
6003478,FEMENINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,34,32,44,1,0,0,0,0,0,0,1,-0.19856544750721086
6003925,MASCULINO,MURILLO,LA PAZ,ADVENTISTA HARRY PITTMAN,PRIVADA,39,32,44,0,1,0,0,0,0,0,1,0.4864164000567267
6003947,MASCULINO,MURILLO,EL ALTO,SAN MIGUEL,PRIVADA,44,32,32,0,1,0,0,0,0,0,1,1.1713982476206644
6004152,FEMENINO,MURILLO,EL ALTO,NOCTURNO JULIAN APAZA,FISCAL,44,32,32,1,0,0,0,0,1,0,0,1.1713982476206644
6004422,MASCULINO,MURILLO,LA PAZ,MONTSERRAT COLLEGE,PRIVADA,34,32,44,0,1,0,0,0,0,0,1,-0.19856544750721086
6005928,MASCULINO,MURILLO,LA PAZ,JESUS DE NAZARETH,FISCAL,31,32,44,0,1,0,0,0,1,0,0,-0.6095545560455734
6005972,FEMENINO,MURILLO,LA PAZ,INTERANDINO BOLIVIANO,PRIVADA,28,32,44,1,0,0,0,0,0,0,1,-1.0205436645839359
6006639,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,45,32,44,0,1,0,0,0,1,0,0,1.3083946171334517
6007158,MASCULINO,MURILLO,LA PAZ,C.E.P.ELIZARDO PEREZ,PRIVADA,44,32,44,0,1,0,0,0,0,0,1,1.1713982476206644
6007505,MASCULINO,MURILLO,LA PAZ,SAN LUIS,PRIVADA,41,32,44,0,1,0,0,0,0,0,1,0.7604091390823018
6008942,MASCULINO,JOSE MANUEL PANDO,EL ALTO,JULIAN APAZA,FISCAL,41,25,32,0,1,0,0,0,1,0,0,0.7604091390823018
6009203,MASCULINO,MURILLO,EL ALTO,SANTA BARBARA,PRIVADA,34,32,32,0,1,0,0,0,0,0,1,-0.19856544750721086
6011229,MASCULINO,MURILLO,LA PAZ,AMERINST,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6011247,MASCULINO,MURILLO,EL ALTO,JOSE BALLIVIAN,CEMA,40,32,32,0,1,0,1,0,0,0,0,0.6234127695695142
6012047,MASCULINO,MURILLO,LA PAZ,ABEL ITURRALDE,FISCAL,42,32,44,0,1,0,0,0,1,0,0,0.8974055085950893
6012216,MASCULINO,MURILLO,LA PAZ,"MCAL.. ""JOSE BALLIVIAN""",FISCAL,37,32,44,0,1,0,0,0,1,0,0,0.21242366103115168
6012229,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6012240,MASCULINO,INGAVI,VIACHA,JOSE BALLIVIAN,FISCAL,34,22,78,0,1,0,0,0,1,0,0,-0.19856544750721086
6015055,MASCULINO,LOS ANDES,PUCARANI,JESUS OBRERO,FISCAL,46,28,55,0,1,0,0,0,1,0,0,1.4453909866462393
6015511,NO RESPONDE,MURILLO,EL ALTO,NUEVA JERUSALEN,PRIVADA,16,32,32,0,0,1,0,0,0,0,1,-2.664500098737386
6017761,MASCULINO,MURILLO,LA PAZ,U. E. SAN FRANCISCO DE ASIS,FISCAL,40,32,44,0,1,0,0,0,1,0,0,0.6234127695695142
6018684,MASCULINO,PACAJES,LA PAZ,JUAN CAPRILES,FISCAL,16,39,44,0,1,0,0,0,1,0,0,-2.664500098737386
6019011,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,16,32,44,0,1,0,0,0,1,0,0,-2.664500098737386
6020221,FEMENINO,MURILLO,LA PAZ,LICEO NACIONAL VENEZUELA,FISCAL,30,32,44,1,0,0,0,0,1,0,0,-0.7465509255583609
6021249,MASCULINO,MURILLO,EL ALTO,DIVINO MAESTRO,PRIVADA,47,32,32,0,1,0,0,0,0,0,1,1.582387356159027
6021311,MASCULINO,INQUISIVI,EL ALTO,CARLOS AMDRES PEREZ,FISCAL,41,23,32,0,1,0,0,0,1,0,0,0.7604091390823018
6021641,MASCULINO,AROMA,LA PAZ,ADRIAN CASTILLO NAVA,FISCAL,32,6,44,0,1,0,0,0,1,0,0,-0.4725581865327859
6022386,FEMENINO,MURILLO,EL ALTO,FRAY BERNARDINO DE CARDENAS,PRIVADA,30,32,32,1,0,0,0,0,0,0,1,-0.7465509255583609
6022428,MASCULINO,INGAVI,CANTON GRAL. JOSE BALLIVIAN,JOHN F. KENNEDY,FISCAL,45,22,12,0,1,0,0,0,1,0,0,1.3083946171334517
6024501,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,PRIVADA,33,32,44,0,1,0,0,0,0,0,1,-0.3355618170199984
6025379,MASCULINO,TOTORA,DESCONOCIDO,ADVENTISTA PACAJES,PRIVADA,39,49,31,0,1,0,0,0,0,0,1,0.4864164000567267
6027321,MASCULINO,MURILLO,LA PAZ,CENTRO EDUCATIVO CRISTIANO BRTHEL,PRIVADA,37,32,44,0,1,0,0,0,0,0,1,0.21242366103115168
6027443,MASCULINO,MURILLO,EL ALTO,MERCEDES BELZU DE DORADO,FISCAL,37,32,32,0,1,0,0,0,1,0,0,0.21242366103115168
6028248,FEMENINO,MURILLO,LA PAZ,COMUNIDAD EDUCATIVA SAGRADOS CORAZONES,PRIVADA,33,32,44,1,0,0,0,0,0,0,1,-0.3355618170199984
6028285,MASCULINO,MURILLO,EL ALTO,SAN AGUSTIN,PRIVADA,36,32,32,0,1,0,0,0,0,0,1,0.07542729151836416
6030499,MASCULINO,MURILLO,EL ALTO,HEROES DEL PACIFICO,FISCAL,36,32,32,0,1,0,0,0,1,0,0,0.07542729151836416
6031181,FEMENINO,MURILLO,LA PAZ,U. E. JUVENAL MARIACA,FISCAL,40,32,44,1,0,0,0,0,1,0,0,0.6234127695695142
6031332,MASCULINO,SUD YUNGAS,LA PAZ,NOCT. VICENTE TEJADA,FISCAL,43,47,44,0,1,0,0,0,1,0,0,1.0344018781078768
6032292,MASCULINO,SUD YUNGAS,LA ENRRAMADA,RAFAEL PABON,FISCAL,43,47,43,0,1,0,0,0,1,0,0,1.0344018781078768
6033008,MASCULINO,MURILLO,LA PAZ,HOLANDES,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6033081,MASCULINO,MURILLO,LA PAZ,ESCUELA INDUSTRIAL SUPERIOR,FISCAL,38,32,44,0,1,0,0,0,1,0,0,0.3494200305439392
6033634,MASCULINO,MURILLO,LA PAZ,SANTA ROSA DE LIMA,FISCAL,39,32,44,0,1,0,0,0,1,0,0,0.4864164000567267
6033661,NO RESPONDE,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,0,1,0,0,1,0,0,2.2673692037229642
6033788,MASCULINO,MURILLO,LA PAZ,ROBERTO ALVARADO DAZA,FISCAL,43,32,44,0,1,0,0,0,1,0,0,1.0344018781078768
6033885,MASCULINO,FRANZ TAMAYO,PUYO PUYO,JOSE MIGUEL LANZA,FISCAL,42,17,58,0,1,0,0,0,1,0,0,0.8974055085950893
6034046,MASCULINO,MURILLO,LA PAZ,SAN CALIXTO,FISCAL,52,32,44,0,1,0,0,0,1,0,0,2.2673692037229642
6034150,MASCULINO,MURILLO,LA PAZ,UNIDAD EDUCATIVA FUERZA AEREA BOLIVIANA,PRIVADA,42,32,44,0,1,0,0,0,0,0,1,0.8974055085950893
